Date,Open,High,Low,Close,Adj Close,Volume
2004-11-18,51.380001,51.750000,51.380001,51.750000,36.885155,3800
2004-11-19,51.750000,52.400002,51.750000,52.299999,37.277164,8700
2004-11-22,52.509998,53.090000,52.439999,53.090000,37.840240,42800
2004-11-23,53.389999,53.790001,53.389999,53.459999,38.103958,3700
2004-11-24,53.700001,53.990002,53.369999,53.990002,38.481724,5200
2004-11-26,54.240002,54.590000,54.240002,54.400002,38.773968,7700
2004-11-29,54.590000,54.590000,53.529999,54.009998,38.495968,16000
2004-11-30,54.270000,54.270000,54.080002,54.139999,38.588634,4300
2004-12-01,54.139999,54.139999,52.779999,52.900002,37.704823,5300
2004-12-02,52.209999,52.209999,51.029999,51.459999,36.678452,16700
2004-12-03,51.470001,52.000000,51.380001,51.930000,37.013462,1700
2004-12-06,52.060001,52.060001,51.619999,51.709999,36.856644,6800
2004-12-07,51.750000,51.750000,50.750000,50.889999,36.272182,5100
2004-12-08,50.200001,51.180000,50.000000,51.009998,36.357716,8600
2004-12-09,51.200001,51.470001,50.880001,51.470001,36.685596,7200
2004-12-10,51.500000,51.750000,51.060001,51.240002,36.521648,7500
2004-12-13,51.599998,51.889999,51.590000,51.860001,36.963558,2600
2004-12-14,52.160000,52.320000,51.910000,52.160000,37.177383,12500
2004-12-15,52.509998,52.759998,52.119999,52.759998,37.605042,2400
2004-12-16,52.570000,52.570000,52.099998,52.259998,37.248650,11100
2004-12-17,52.270000,52.369999,52.080002,52.349998,37.312801,6600
2004-12-20,52.580002,52.869999,52.580002,52.799999,37.633553,6700
2004-12-21,52.980000,53.310001,52.750000,53.310001,37.997051,7900
2004-12-22,53.029999,53.029999,51.849998,52.389999,37.493233,3000
2004-12-23,52.599998,52.900002,52.410000,52.900002,37.858215,5100
2004-12-27,52.900002,52.900002,51.889999,51.889999,37.135414,7400
2004-12-28,52.020000,52.310001,52.020000,52.189999,37.350105,4500
2004-12-29,52.110001,52.520000,52.049999,52.520000,37.586269,7700
2004-12-30,52.459999,52.459999,52.320000,52.410000,37.507542,4100
2004-12-31,52.320000,52.639999,52.209999,52.410000,37.507542,2400
2005-01-03,51.980000,51.980000,50.549999,50.549999,36.176426,19700
2005-01-04,50.700001,51.040001,50.200001,50.200001,35.925949,17100
2005-01-05,50.380001,50.509998,49.880001,50.049999,35.818596,49200
2005-01-06,50.000000,51.169998,49.840000,50.830002,36.376808,11600
2005-01-07,50.639999,50.660000,50.139999,50.380001,36.054768,17300
2005-01-10,50.849998,51.290001,50.790001,50.790001,36.348186,10100
2005-01-11,50.860001,50.970001,50.439999,50.869999,36.405430,10600
2005-01-12,50.820000,51.689999,50.820000,51.669998,36.977955,2500
2005-01-13,51.799999,52.400002,51.799999,52.049999,37.249905,10700
2005-01-14,52.049999,52.480000,52.040001,52.360001,37.471764,15600
2005-01-18,53.080002,53.080002,52.770000,52.770000,37.765179,20200
2005-01-19,53.099998,53.259998,52.869999,52.869999,37.836746,15200
2005-01-20,52.320000,52.610001,51.950001,52.480000,37.557648,4100
2005-01-21,52.770000,53.009998,52.590000,52.680000,37.700771,12000
2005-01-24,52.880001,53.220001,52.849998,52.900002,37.858215,14300
2005-01-25,53.150002,53.380001,52.820000,53.150002,38.037125,8900
2005-01-26,53.380001,53.630001,53.060001,53.630001,38.380642,7800
2005-01-27,53.650002,54.340000,53.560001,54.150002,38.752789,26100
2005-01-28,53.840000,53.840000,53.439999,53.660000,38.402122,32400
2005-01-31,53.650002,54.400002,53.400002,54.369999,38.910240,11000
2005-02-01,54.500000,55.230000,54.500000,55.200001,39.504230,19400
2005-02-02,55.419998,56.090000,55.419998,56.090000,40.141159,31700
2005-02-03,56.090000,56.290001,55.599998,56.290001,40.284298,15400
2005-02-04,56.369999,56.599998,56.250000,56.599998,40.506149,30000
2005-02-07,56.700001,56.799999,55.790001,56.119999,40.162628,23900
2005-02-08,56.049999,56.680000,55.950001,56.680000,40.563393,69800
2005-02-09,56.599998,57.000000,56.160000,56.439999,40.391640,23000
2005-02-10,56.689999,58.020000,56.689999,57.900002,41.436504,18600
2005-02-11,57.990002,58.740002,57.700001,58.570000,41.915981,37300
2005-02-14,58.650002,58.770000,58.500000,58.660000,41.980400,46900
2005-02-15,58.700001,58.840000,58.330002,58.639999,41.966087,25200
2005-02-16,58.860001,60.279999,58.799999,60.250000,43.118286,30800
2005-02-17,60.380001,60.610001,59.349998,59.509998,42.588696,73700
2005-02-18,59.619999,60.950001,59.619999,60.779999,43.497578,57500
2005-02-22,61.029999,61.669998,60.310001,60.320000,43.168377,148400
2005-02-23,60.450001,61.110001,60.320000,61.080002,43.712288,36400
2005-02-24,61.490002,62.250000,61.049999,62.160000,44.485191,45600
2005-02-25,62.500000,63.959999,62.500000,63.779999,45.644554,66400
2005-02-28,64.440002,64.599998,62.040001,63.369999,45.351143,120700
2005-03-01,63.400002,63.450001,62.000000,62.090000,44.435101,47900
2005-03-02,62.040001,63.000000,62.020000,62.950001,45.050564,22500
2005-03-03,63.470001,63.950001,63.029999,63.840000,45.687492,52300
2005-03-04,63.860001,64.800003,63.580002,64.720001,46.317280,30700
2005-03-07,64.599998,64.599998,63.580002,64.250000,45.980904,71600
2005-03-08,64.360001,64.650002,64.000000,64.029999,45.823471,59100
2005-03-09,64.540001,64.870003,62.380001,62.380001,44.642647,105200
2005-03-10,61.580002,61.580002,60.450001,61.009998,43.662189,82900
2005-03-11,60.959999,62.150002,60.959999,61.540001,44.041489,58000
2005-03-14,61.740002,62.070000,60.630001,61.959999,44.342056,52000
2005-03-15,62.250000,62.490002,61.099998,61.099998,43.726601,53400
2005-03-16,61.070000,62.040001,60.500000,61.360001,43.912670,55600
2005-03-17,62.290001,62.389999,61.700001,62.270000,44.563911,48300
2005-03-18,62.520000,63.049999,62.410000,63.049999,45.122128,50100
2005-03-21,63.200001,63.200001,62.040001,62.599998,44.800091,60200
2005-03-22,62.720001,63.529999,61.849998,61.900002,44.299118,63400
2005-03-23,61.139999,61.139999,60.130001,60.630001,43.390240,69900
2005-03-24,61.430000,61.430000,60.000000,60.580002,43.354454,224200
2005-03-28,60.619999,60.779999,60.080002,60.610001,43.375931,42600
2005-03-29,60.660000,61.240002,59.540001,59.540001,42.610168,42900
2005-03-30,60.000000,60.340000,58.680000,60.340000,43.182701,38200
2005-03-31,61.299999,61.700001,61.209999,61.599998,44.084415,79400
2005-04-01,62.410000,63.090000,62.130001,63.070000,45.136440,85800
2005-04-04,63.270000,63.630001,62.040001,62.610001,44.807232,68200
2005-04-05,62.599998,62.730000,61.540001,61.750000,44.191761,36600
2005-04-06,61.790001,63.029999,61.580002,62.860001,44.986149,39200
2005-04-07,63.349998,63.400002,62.000000,62.570000,44.778606,41000
2005-04-08,62.410000,62.599998,61.549999,61.549999,44.048645,38700
2005-04-11,61.520000,61.919998,60.840000,61.830002,44.249016,34700
2005-04-12,61.580002,61.580002,60.509998,60.930000,43.604931,17400
2005-04-13,60.439999,61.000000,59.279999,59.419998,42.524288,90900
2005-04-14,59.900002,60.000000,58.869999,59.119999,42.309605,61200
2005-04-15,58.650002,58.840000,56.759998,56.790001,40.642113,108900
2005-04-18,56.259998,57.910000,56.250000,57.799999,41.364925,76400
2005-04-19,58.520000,59.439999,58.520000,59.209999,42.374020,22300
2005-04-20,59.150002,59.799999,58.220001,58.240002,41.679825,68200
2005-04-21,58.330002,59.869999,58.330002,59.869999,42.846336,26500
2005-04-22,59.669998,60.820000,59.270000,60.070000,42.989471,26800
2005-04-25,61.090000,61.439999,60.779999,60.910000,43.590626,24700
2005-04-26,60.880001,61.070000,60.000000,60.119999,43.025242,56100
2005-04-27,60.040001,60.040001,58.500000,58.619999,41.951767,72100
2005-04-28,57.919998,58.000000,57.169998,57.169998,40.914070,34000
2005-04-29,58.119999,58.119999,57.169998,57.779999,41.350620,36000
2005-05-02,57.830002,58.970001,57.419998,58.970001,42.202251,32800
2005-05-03,58.570000,58.570000,57.419998,57.500000,41.150249,18100
2005-05-04,57.750000,58.330002,57.349998,58.250000,41.686985,51200
2005-05-05,58.549999,59.119999,58.220001,58.680000,41.994705,10400
2005-05-06,59.320000,59.590000,58.820000,58.830002,42.102058,28600
2005-05-09,59.060001,59.520000,58.939999,59.520000,42.595860,25300
2005-05-10,59.270000,59.299999,58.400002,58.540001,41.894524,17200
2005-05-11,58.430000,58.950001,58.230000,58.900002,42.152153,46200
2005-05-12,58.779999,58.779999,56.279999,56.450001,40.398800,53700
2005-05-13,56.669998,56.750000,55.060001,55.590000,39.783337,30400
2005-05-16,54.919998,55.200001,54.139999,54.950001,39.325310,86400
2005-05-17,55.150002,56.290001,55.150002,56.250000,40.255657,22700
2005-05-18,56.720001,57.099998,55.759998,55.959999,40.048126,50800
2005-05-19,56.009998,57.180000,56.009998,57.099998,40.863972,14000
2005-05-20,57.180000,57.380001,56.599998,56.599998,40.506149,13800
2005-05-23,57.000000,57.840000,56.950001,57.660000,41.264740,17400
2005-05-24,57.750000,57.970001,57.480000,57.970001,41.486595,11500
2005-05-25,57.970001,58.900002,57.549999,58.660000,41.980400,17800
2005-05-26,58.730000,59.160000,58.700001,59.160000,42.338230,24700
2005-05-27,59.330002,60.049999,59.330002,60.049999,42.975163,17100
2005-05-31,59.650002,59.970001,59.200001,59.599998,42.653107,14000
2005-06-01,60.000000,60.990002,59.919998,60.570000,43.347305,41700
2005-06-02,60.549999,61.130001,60.299999,60.630001,43.390240,24600
2005-06-03,61.049999,61.419998,60.650002,61.020000,43.669342,25400
2005-06-06,61.270000,61.430000,60.799999,61.279999,43.855415,20300
2005-06-07,61.400002,61.680000,60.700001,60.869999,43.561996,19200
2005-06-08,60.750000,61.680000,60.470001,60.830002,43.533379,11600
2005-06-09,61.000000,62.470001,60.970001,62.459999,44.699902,23800
2005-06-10,62.650002,62.700001,61.970001,62.410000,44.664108,18100
2005-06-13,62.200001,62.900002,62.119999,62.860001,44.986149,18900
2005-06-14,62.799999,63.130001,62.599998,63.049999,45.122128,22900
2005-06-15,63.200001,63.869999,63.150002,63.779999,45.644554,20300
2005-06-16,63.900002,64.709999,63.900002,64.699997,46.302959,121400
2005-06-17,65.599998,65.959999,65.139999,65.839996,47.118797,34400
2005-06-20,66.320000,66.330002,65.500000,65.900002,47.161743,39700
2005-06-21,65.839996,65.839996,64.449997,64.540001,46.188457,25100
2005-06-22,65.050003,65.110001,64.000000,64.709999,46.310112,30700
2005-06-23,64.849998,65.769997,64.639999,64.639999,46.260025,47800
2005-06-24,65.050003,65.050003,64.190002,64.330002,46.038177,30100
2005-06-27,64.550003,65.349998,64.389999,65.250000,46.696575,32500
2005-06-28,65.300003,65.300003,64.230003,64.230003,45.966602,43000
2005-06-29,64.199997,64.519997,63.689999,64.160004,45.916504,27900
2005-06-30,64.250000,64.830002,63.730000,63.759998,45.630245,38200
2005-07-01,64.250000,65.059998,64.120003,64.970001,46.496189,25600
2005-07-05,65.669998,67.029999,65.650002,67.029999,47.970444,48700
2005-07-06,67.150002,67.669998,65.900002,65.980003,47.219006,58900
2005-07-07,65.790001,66.769997,65.250000,66.680000,47.719955,23700
2005-07-08,66.800003,67.269997,66.000000,66.330002,47.469475,34000
2005-07-11,65.849998,66.849998,65.830002,66.849998,47.841621,31600
2005-07-12,67.099998,67.839996,66.739998,67.500000,48.306793,48100
2005-07-13,67.650002,67.650002,66.900002,67.059998,47.991905,17000
2005-07-14,67.400002,67.430000,65.150002,65.470001,46.854023,35900
2005-07-15,65.720001,65.940002,64.949997,65.129997,46.610695,24100
2005-07-18,64.919998,65.190002,64.389999,64.860001,46.417469,41500
2005-07-19,65.500000,66.360001,65.010002,66.360001,47.490952,25100
2005-07-20,66.199997,66.620003,65.570000,66.510002,47.598293,22100
2005-07-21,66.260002,66.610001,65.580002,65.910004,47.168911,18400
2005-07-22,66.900002,68.050003,66.900002,67.930000,48.614532,26800
2005-07-25,68.199997,69.010002,67.739998,68.610001,49.101173,33200
2005-07-26,68.540001,68.540001,68.000000,68.290001,48.872158,18100
2005-07-27,68.510002,68.660004,67.750000,68.610001,49.101173,13000
2005-07-28,69.279999,69.279999,68.309998,69.110001,49.459000,25100
2005-07-29,69.449997,69.449997,68.419998,68.419998,48.965195,32000
2005-08-01,69.059998,69.430000,68.830002,69.150002,49.487640,22300
2005-08-02,69.360001,70.250000,69.360001,70.220001,50.253384,21300
2005-08-03,70.599998,70.639999,69.769997,70.010002,50.103088,37300
2005-08-04,70.050003,70.660004,70.050003,70.080002,50.153198,27500
2005-08-05,70.300003,70.300003,69.099998,69.589996,49.802528,33100
2005-08-08,70.599998,71.180000,70.400002,70.400002,50.382195,32100
2005-08-09,70.650002,70.690002,70.050003,70.320000,50.324947,29100
2005-08-10,70.320000,71.580002,70.320000,71.580002,51.226669,29900
2005-08-11,71.510002,72.440002,71.449997,72.169998,51.648914,83400
2005-08-12,72.349998,72.349998,71.720001,72.050003,51.563030,43600
2005-08-15,72.050003,72.050003,71.199997,71.430000,51.119320,39400
2005-08-16,70.980003,71.330002,69.879997,69.879997,50.010067,40300
2005-08-17,69.629997,70.400002,67.839996,68.190002,48.800610,61600
2005-08-18,67.599998,68.360001,67.400002,68.139999,48.764820,53400
2005-08-19,69.000000,69.370003,68.769997,69.169998,49.501942,32100
2005-08-22,69.800003,70.180000,68.820000,69.360001,49.637932,53400
2005-08-23,69.800003,69.800003,68.559998,69.300003,49.594982,35500
2005-08-24,69.599998,70.330002,69.349998,69.739998,49.909870,31000
2005-08-25,69.610001,69.779999,69.370003,69.760002,49.924183,33000
2005-08-26,69.949997,69.949997,68.949997,68.949997,49.344490,35100
2005-08-29,70.199997,70.400002,68.989998,69.660004,49.852634,61900
2005-08-30,70.150002,71.000000,70.150002,70.699997,50.596897,51700
2005-08-31,70.949997,73.129997,70.949997,72.699997,52.028206,91700
2005-09-01,74.000000,74.800003,73.760002,74.800003,53.531090,97700
2005-09-02,73.839996,73.839996,72.860001,73.050003,52.278687,78300
2005-09-06,73.050003,73.550003,72.320000,73.489998,52.593571,56600
2005-09-07,73.489998,74.269997,73.309998,73.690002,52.736706,32700
2005-09-08,73.650002,74.180000,73.349998,73.639999,52.700928,39200
2005-09-09,74.099998,75.489998,74.099998,75.489998,54.024895,31500
2005-09-12,75.410004,75.410004,74.080002,74.099998,53.030125,41800
2005-09-13,74.150002,74.480003,73.419998,73.489998,52.593571,36200
2005-09-14,73.949997,74.580002,73.879997,74.279999,53.158955,18900
2005-09-15,74.930000,75.000000,73.559998,74.430000,53.266300,28700
2005-09-16,74.599998,75.169998,74.000000,75.169998,53.795872,19500
2005-09-19,76.300003,77.489998,76.300003,76.989998,55.098377,39300
2005-09-20,77.050003,77.160004,76.000000,76.320000,54.618881,34400
2005-09-21,77.699997,77.800003,77.120003,77.300003,55.320217,42400
2005-09-22,78.300003,78.470001,75.550003,76.779999,54.948086,87000
2005-09-23,76.250000,76.250000,75.150002,75.589996,54.096458,56200
2005-09-26,75.349998,77.099998,75.349998,77.000000,55.105537,44500
2005-09-27,76.900002,77.080002,76.169998,77.050003,55.141308,35600
2005-09-28,77.290001,77.889999,76.519997,77.839996,55.706673,28200
2005-09-29,78.010002,78.680000,77.790001,78.650002,56.286369,43100
2005-09-30,78.650002,78.650002,77.379997,77.519997,55.477669,56100
2005-10-03,77.930000,78.300003,77.190002,77.480003,55.449059,38500
2005-10-04,76.779999,76.800003,74.599998,74.949997,53.638424,69300
2005-10-05,74.699997,74.860001,71.849998,71.849998,51.419903,138100
2005-10-06,70.550003,71.500000,68.849998,69.900002,50.024387,154100
2005-10-07,70.900002,71.709999,70.449997,71.669998,51.291084,92400
2005-10-10,71.489998,71.489998,70.099998,70.599998,50.525326,48900
2005-10-11,71.000000,72.599998,71.000000,72.360001,51.784893,42800
2005-10-12,72.110001,72.370003,70.589996,70.989998,50.804447,56400
2005-10-13,69.500000,70.190002,67.669998,68.910004,49.315884,83300
2005-10-14,69.139999,70.309998,67.830002,70.180000,50.224762,41900
2005-10-17,71.379997,71.379997,70.739998,71.180000,50.940403,46800
2005-10-18,70.320000,70.680000,67.900002,67.900002,48.593056,41000
2005-10-19,67.220001,69.089996,66.260002,69.089996,49.444687,63800
2005-10-20,69.089996,69.099998,65.470001,66.169998,47.354977,38600
2005-10-21,65.699997,67.739998,65.680000,66.820000,47.820160,61800
2005-10-24,66.699997,69.050003,66.699997,69.010002,49.387440,47700
2005-10-25,69.599998,70.730003,69.059998,70.699997,50.596897,58400
2005-10-26,70.300003,72.250000,69.949997,70.230003,50.260540,26300
2005-10-27,70.239998,70.559998,68.220001,68.220001,48.822071,34500
2005-10-28,68.849998,70.129997,67.150002,69.940002,50.053001,29700
2005-10-31,71.209999,71.519997,70.000000,70.580002,50.511024,55200
2005-11-01,70.550003,71.180000,70.360001,70.989998,50.804447,24700
2005-11-02,71.199997,72.389999,70.949997,72.300003,51.741951,31700
2005-11-03,73.199997,74.070000,72.800003,73.639999,52.700928,35300
2005-11-04,73.400002,73.400002,71.489998,71.709999,51.319721,27400
2005-11-07,71.000000,71.000000,70.120003,70.449997,50.417992,26200
2005-11-08,70.199997,71.570000,70.050003,71.160004,50.926094,28300
2005-11-09,71.010002,72.089996,70.000000,70.349998,50.346413,39800
2005-11-10,69.250000,69.309998,67.800003,68.300003,48.879326,72900
2005-11-11,68.260002,68.949997,68.220001,68.900002,49.308727,42700
2005-11-14,69.699997,69.699997,68.570000,69.019997,49.394604,19400
2005-11-15,69.169998,70.720001,68.930000,69.040001,49.408909,22800
2005-11-16,69.510002,70.739998,69.089996,70.720001,50.611210,34600
2005-11-17,71.629997,71.629997,70.449997,70.839996,50.697083,25200
2005-11-18,70.940002,71.099998,70.169998,71.040001,50.840233,27600
2005-11-21,71.489998,72.709999,71.360001,72.680000,52.013908,37600
2005-11-22,73.320000,73.970001,72.940002,73.839996,52.844051,26900
2005-11-23,73.370003,74.199997,72.830002,73.510002,52.607883,39700
2005-11-25,73.750000,74.050003,73.570000,73.750000,52.779644,6200
2005-11-28,72.849998,72.849998,71.300003,71.349998,51.062084,89900
2005-11-29,71.879997,72.250000,71.250000,71.550003,51.205208,23700
2005-11-30,71.500000,72.349998,71.459999,71.739998,51.341179,26100
2005-12-01,72.660004,73.919998,72.529999,73.669998,52.722389,30600
2005-12-02,73.919998,74.330002,73.379997,73.900002,52.886990,45300
2005-12-05,75.000000,75.209999,74.239998,74.699997,53.459538,47800
2005-12-06,74.730003,75.599998,74.330002,75.000000,53.674236,44200
2005-12-07,75.519997,75.910004,74.139999,74.599998,53.387951,27600
2005-12-08,74.849998,76.000000,74.650002,76.000000,54.389866,17900
2005-12-09,75.339996,75.459999,74.739998,75.050003,53.709991,24800
2005-12-12,75.900002,76.000000,75.250000,75.870003,54.296848,27700
2005-12-13,76.199997,76.830002,75.550003,75.550003,54.067833,32100
2005-12-14,76.080002,76.669998,75.599998,76.669998,54.869385,113900
2005-12-15,76.510002,76.510002,75.489998,75.849998,54.282516,23500
2005-12-16,75.949997,75.949997,74.000000,74.000000,52.958546,25400
2005-12-19,74.250000,74.790001,73.519997,73.629997,52.693771,25400
2005-12-20,74.139999,74.589996,73.849998,74.349998,53.209049,24600
2005-12-21,74.940002,75.220001,74.300003,74.550003,53.352188,23000
2005-12-22,74.089996,74.300003,73.500000,73.779999,53.302319,10800
2005-12-23,72.959999,73.830002,72.540001,73.699997,53.244530,63700
2005-12-27,72.690002,72.690002,70.949997,71.500000,51.655151,140500
2005-12-28,72.160004,72.889999,71.860001,72.500000,52.377602,22400
2005-12-29,72.500000,73.099998,71.870003,71.870003,51.922440,41800
2005-12-30,71.610001,72.699997,71.500000,72.190002,52.153633,23000
2006-01-03,73.440002,75.489998,73.300003,75.400002,54.472691,87400
2006-01-04,75.120003,76.099998,74.919998,76.000000,54.906162,62500
2006-01-05,75.809998,75.809998,74.260002,74.949997,54.147594,50900
2006-01-06,76.120003,76.849998,75.849998,76.599998,55.339645,55000
2006-01-09,76.989998,77.040001,76.099998,76.709999,55.419121,56900
2006-01-10,76.910004,77.779999,76.889999,77.300003,55.845352,40800
2006-01-11,77.199997,77.970001,76.330002,77.639999,56.090977,38600
2006-01-12,78.699997,78.849998,77.160004,77.300003,55.845352,45900
2006-01-13,77.489998,78.389999,77.339996,78.320000,56.582241,88800
2006-01-17,79.529999,79.900002,79.300003,79.900002,57.723736,65300
2006-01-18,79.629997,79.629997,77.910004,78.900002,57.001270,126500
2006-01-19,79.139999,80.750000,78.739998,80.580002,58.214973,54900
2006-01-20,82.050003,82.349998,80.169998,80.900002,58.446171,134200
2006-01-23,80.680000,81.959999,80.250000,81.650002,58.988003,174400
2006-01-24,81.269997,81.959999,81.089996,81.300003,58.735161,55700
2006-01-25,81.790001,81.790001,78.800003,79.660004,57.550331,89600
2006-01-26,79.050003,79.820000,78.199997,79.720001,57.593693,73500
2006-01-27,81.059998,81.250000,80.220001,80.970001,58.496742,57500
2006-01-30,82.000000,83.260002,82.000000,82.849998,59.854942,86700
2006-01-31,82.570000,82.849998,82.010002,82.550003,59.638210,66600
2006-02-01,82.550003,82.970001,80.650002,80.650002,58.265556,55600
2006-02-02,80.760002,81.190002,79.099998,80.120003,57.882664,67300
2006-02-03,79.900002,80.260002,78.919998,79.459999,57.405830,49000
2006-02-06,80.910004,81.269997,80.269997,80.750000,58.337799,44000
2006-02-07,79.250000,79.300003,77.260002,77.559998,56.033173,147700
2006-02-08,77.320000,77.720001,76.019997,77.510002,55.997066,135900
2006-02-09,78.150002,78.650002,75.519997,75.830002,54.783356,57600
2006-02-10,75.750000,76.300003,74.000000,75.449997,54.508808,90700
2006-02-13,75.300003,76.129997,74.529999,74.949997,54.147594,40600
2006-02-14,73.699997,74.910004,73.410004,74.209999,53.612972,67900
2006-02-15,74.209999,74.989998,73.150002,73.599998,53.172295,43500
2006-02-16,74.510002,75.430000,74.449997,75.400002,54.472691,55000
2006-02-17,76.099998,76.199997,75.500000,75.699997,54.689426,52100
2006-02-21,77.830002,77.919998,76.839996,77.480003,55.975407,64300
2006-02-22,76.900002,76.900002,75.800003,76.230003,55.072327,37000
2006-02-23,76.040001,76.830002,75.419998,76.040001,54.935062,30200
2006-02-24,77.000000,77.489998,76.809998,76.839996,55.513020,27800
2006-02-27,76.370003,76.550003,75.580002,75.650002,54.653309,32800
2006-02-28,74.900002,75.250000,74.500000,75.050003,54.219849,25200
2006-03-01,75.699997,76.400002,75.480003,76.400002,55.195148,14200
2006-03-02,76.800003,77.580002,76.349998,77.180000,55.758652,35700
2006-03-03,77.389999,78.110001,77.330002,77.349998,55.881462,30400
2006-03-06,77.099998,77.099998,75.000000,75.019997,54.198166,31600
2006-03-07,74.500000,74.500000,73.449997,73.820000,53.331226,28300
2006-03-08,73.269997,74.470001,72.559998,73.930000,53.410706,245200
2006-03-09,74.699997,74.699997,73.169998,73.269997,52.933887,39700
2006-03-10,72.599998,73.910004,72.599998,73.489998,53.092800,19100
2006-03-13,74.110001,74.900002,74.099998,74.680000,53.952518,28300
2006-03-14,74.860001,76.220001,74.440002,76.129997,55.000080,18700
2006-03-15,75.629997,76.580002,75.629997,76.580002,55.325184,32000
2006-03-16,76.559998,77.900002,76.199997,77.500000,55.989834,26800
2006-03-17,77.650002,77.660004,76.809998,76.809998,55.491356,38000
2006-03-20,76.580002,77.160004,75.300003,75.550003,54.581070,65600
2006-03-21,74.970001,76.129997,74.830002,75.209999,54.335434,43800
2006-03-22,75.379997,76.599998,75.290001,75.739998,54.718327,19100
2006-03-23,76.599998,76.980003,76.300003,76.849998,55.520237,25300
2006-03-24,77.349998,77.900002,76.949997,77.480003,55.975407,24000
2006-03-27,77.099998,78.000000,76.779999,77.769997,56.184902,32700
2006-03-28,78.610001,79.209999,78.230003,78.500000,56.712292,35100
2006-03-29,78.629997,79.470001,78.519997,79.459999,57.405830,20300
2006-03-30,79.599998,80.120003,79.150002,79.449997,57.398609,34700
2006-03-31,78.839996,78.839996,78.129997,78.589996,56.777306,88800
2006-04-03,79.449997,80.389999,78.949997,79.080002,57.131317,24100
2006-04-04,78.839996,80.050003,78.370003,80.010002,57.803196,25900
2006-04-05,80.000000,81.089996,79.669998,80.989998,58.511192,29100
2006-04-06,81.500000,81.769997,80.699997,81.169998,58.641232,46200
2006-04-07,81.139999,81.139999,79.779999,79.980003,57.781521,25400
2006-04-10,81.199997,81.449997,80.769997,81.180000,58.648464,65600
2006-04-11,82.199997,82.230003,80.290001,80.599998,58.229427,38000
2006-04-12,80.839996,80.980003,79.750000,80.040001,57.824852,28100
2006-04-13,79.389999,80.330002,78.949997,80.279999,57.998249,25900
2006-04-17,81.199997,81.669998,80.980003,81.529999,58.901325,28200
2006-04-18,82.589996,83.889999,82.589996,83.839996,60.570171,58400
2006-04-19,83.680000,85.360001,83.320000,85.360001,61.668285,56500
2006-04-20,85.139999,85.139999,83.080002,84.419998,60.989201,38700
2006-04-21,85.190002,86.339996,84.639999,86.199997,62.275173,30000
2006-04-24,85.500000,85.599998,84.709999,85.099998,61.480461,72700
2006-04-25,85.940002,86.139999,83.110001,84.000000,60.685757,45000
2006-04-26,84.379997,85.300003,82.849998,82.900002,59.891079,43900
2006-04-27,82.000000,83.250000,80.610001,81.919998,59.183075,116700
